Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08017;Montpellier Périurbaine Sud (Lattes);Périurbaine;O3;Fond;Oui;mesures indicatives;Max. journalier moy. hor.;57.3;57.3;µg-m3;95.0;100;95.0;R;1;43.5705;3.9118
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAG02;ZAG MONTPELLIER;FR08018;Montpellier St Gely;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;57.2;57.225;µg-m3;100.0;100;100.0;A;1;43.6926;3.80021
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08022;Agathois-piscénois;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.5;51.5;µg-m3;100.0;100;100.0;A;1;43.2875;3.50484
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08023;Biterrois-Narbonnais;Rurale régionale;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.0;57.975;µg-m3;100.0;100;100.0;R;1;43.4068;3.18878
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZRE01;ZR OCCITANIE;FR08209;Gard Rhodanien2;Rurale près des villes;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;53.9;53.875;µg-m3;100.0;100;100.0;R;1;43.9426;4.67958
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08614;Nimes Gauzy;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.5;52.475;µg-m3;100.0;100;100.0;A;1;43.8344;4.3744
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAR02;ZAR NIMES;FR08617;Nimes La Calmette;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.9;51.9;µg-m3;95.0;100;95.0;A;1;43.9254;4.26581
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAR01;ZAR PERPIGNAN;FR08712;Perpignan St Esteve;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.5;63.475;µg-m3;95.0;100;95.0;R;1;42.7198;2.83988
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO OCCITANIE;FR76ZAR01;ZAR PERPIGNAN;FR08714;Perpignan Les Carmes;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.1;63.05;µg-m3;100.0;100;100.0;A;1;42.6955;2.90053
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09003;place de VERDUN;Urbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.2;49.2;µg-m3;100.0;100;100.0;A;1;46.162647;-1.153684
2025/01/14 00:00:00;2025/01/14 19:00:00;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09008;Aytré;Périurbaine;O3;Fond;Oui;mesures fixes;Max. journalier moy. hor.;51.4;51.375;µg-m3;100.0;100;100.0;A;1;46.135134;-1.117086
